Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVT50399DESC;ai_never_seen;;;;;;;;;;;;;x 
EVTNAME50400;The Estates Question;;;;;;;;;;;;;x 
EVTDESC50400;The Privy Council has convened to finally settle the ‘aristocratic’ question or ‘estates’ question in the Royal Palace in $CAPITAL$. Amongst the royal courtiers and experts, two decided views have emerged. The more imperially minded and urban voices suggest totally suspending the Gâdân Fi Ja, and elevating the decree of the prince to absolute legislative power, allowing him to convene advisory bodies only as he sees fit. The other voices, those of the radical intellectuals and agrarian reformers, suggest that the loyal serf and peasant must be given a voice. He, they say, is the true son of Vokonazh, and he is more loyal to the Prince than the materialistic and self-seeking aristocrats. By settling up a number of village councils, with jurisdiction over local commoners that could consent to promulgate decrees of the prince, the power of the aristocratic estates could be subverted without having to formally abolish the tripartite assemblies, which would be reduced to ceremonial function. ;;;;;;;;;;;;;x 
EVTNAME50401;The Vokonazhi Commodity Crisis;;;;;;;;;;;;;x 
EVTDESC50401;For many centuries, the Vokonazhi economy thrived on the production of spindleweed. The great estates on the Vodhmu river and in the Eshemi lands of Hakduha produced copious amounts of spindleweed, which were processed by locals and then carried south by merchants, who grew wealthy trading the cloth to the primitive manufacturers of the central empire. However, with the increasing rise in trade with the great powers of Kovazh, the infernal Jiishanagi and the Poumnians have captured a massive amount of spindleweed trade which they import to Ishahfazh in quantities and at scales which our estates cannot compete with. This has sunk many of our once prosperous northern provinces into a severe agricultural depression. However, local aristocrats are disinclined to end the trade, noting our many protective tariffs and subsidies. This means the burden greatly falls upon the common people. Certain voices in the royal chamberlain suggest forcibly converting lands to grain production.;;;;;;;;;;;;;x 
EVTNAME50402;The Place of the Emperor;;;;;;;;;;;;;x 
EVTDESC50402;With the restoration of the Kiidnazhi state under our banners, we have to settle the delicate question of the role of the old emperor in Pashdzii. Our dynasty, at this point, carries far more prestige than that of the emperor, but the trouble remains of imperial devotion to him across the Gashdzii lands. Furthermore, he is still the nominal head of our state - we carry at present only the title of ‘imperial constable’. Many are suggesting that the continued presence of an emperor will serve only to create a rival base of power, and ultimate drive the empire into yet another state of collapse, and the solution is a policy of absolute dynastic security: the old emperor and his household must be exiled, and the imperial palace occupied by our current prince. However, it was one dynasty that ruled the old Kiidazh. To exile the emperor would be to uproot the lodestone and foundation of the entire Gashdzii political tradition.;;;;;;;;;;;;;x 
EVTNAME50403;The Constitution of The Kiidnazh;;;;;;;;;;;;;x 
EVTDESC50403;With the restoration of the Kiidnazhi state, the question has emerged among the intellectual public: should the emperors in Pashdzii be restored to the head of our state? For our form of government is not one that is particularly tolerant of monarchy, and the reigns of power lie in the hands of officials, not dynasts. However, the unique connection of the Kiidnazh with the lineage of Godhinimiz the first and the great, whose descendants still live in Pashdzii, means that perhaps there would be greater acquiescence to our rule if we were to hand over power to the dynasty, at least among conservative elements. This, we would have to guarantee, would be accompanied by a commitment to federalism and the preservation of local laws to placate those attached to alternative forms of government.;;;;;;;;;;;;;x 
EVTNAME50404;The Emperor Triumphant!;;;;;;;;;;;;;x 
EVTDESC50404;The Great Kiidnazh, after four centuries of ignominious chaos, has been restored, under the most ancient dynasty of Godhinimiz I. The fractious provincial jadhovs have been brought to heel, the Poumnians have been chastised for their predation of outlying territories, and our army stands truly, unmatched and undefeated. From the utter humiliation of being reduced to a mere city state in Pashdzii, with the emperor at the mercy of the burghers and the clubs, now even high officials quite literally quake before the emperor, the man who has remade the very world in less than a century. Emperor Godhnimiz was occasionally venerated as fifth high god in the Kadkohi pantheon, and it seems this practice has resumed with the current emperor. Such utter veneration and power has set off a wave of fanatical emperor devotion across the Gashdzii world, crying for the Poumnians to be punished yet again, the most outlying territories recovered, and even for the colonial states to be brought under direct rule.;;;;;;;;;;;;;x 
EVTNAME50405;The Reunited Kiidnazh;;;;;;;;;;;;;x 
EVTDESC50405;The ‘Thousand Realms’ is the term for the now shattered Gashdzii empire. Rising in the second century under the sturdy rule of Godhiinimiz I ‘the First and the Great’ (r. 102-149), it spread form the plateau cities of Pashdzii around the Vodmhu river to form a vast continental empire that brought Gasdhzii culture and military might across the great plains of Ishahfazh. It began to experience great difficulties in the late ninth century, the so-called ‘age of undoing’ and experienced a slow and untidy fragmentation and collapse, despite the persistent de jure claims of the emperor in the imperial city, and despite the absence of its soldiers, the old documents, forms of imperial governance, and even economic unity, still hold much important in the Gashdzii world. Now, however, it stands reunited, and the foremost state in Ishahfazh.;;;;;;;;;;;;;x 
EVTNAME50406;The Great Crisis of $YEAR$;;;;;;;;;;;;;x
EVTDESC50406;It happened quite slowly, but then it became a deluge. A few loans called in, a few plants closed down, a few less purchases, then, all of a sudden, a total panic - with debts called in, bonds sold at volume, and huge cuts to wages and employment. It appears our country has fallen into a terrible economic slump. Markets have contracted, industrial firms are closing down, and many thousands of working souls have been thrown into poverty and want. Indeed, even the government is having difficulties paying its bureaucrats, soldiers, and the stipends of the clergy. There are many perspectives on what caused this issue, but the cabinet has convened to attempt to resolve it. Certain voices are in favour of debasing the metal in our mints, in order to print copious amounts of money to pay our bureaucracy at least. Other voices caution that this will drive up prices and create unrest, and we’d be better off waiting the crisis out.;;;;;;;;;;;;;x
EVTNAME50407;Tensions in $PROVINCE$;;;;;;;;;;;;;x
EVTDESC50407;The current depression is causing great hardship and tension in $PROVINCE$. With many men out of employment and little to do all day, they seem to have formed what they describe as a ‘patriotic league’, egged on by extreme xenophobes, to harass foreigners who are blamed for competition, lower wages, less jobs and, more broadly, the entire economic crisis. Tensions reached a boiling point today, with a small mob congregating around the houses and homes of a small minority community. There appears to be great potential for violence if the local gendarme does not step in.;;;;;;;;;;;;;x
EVTNAME50408;The Causes of Modern Miseries?;;;;;;;;;;;;;x
